scenarioId_A,scenarioId_B,graphEditDistance,entityPositionDistance,jaccardRoomConnectivity,roleDistributionDistance,depthProfileDistance,doorStateDistance,furnitureCountDistance
5562fe35-4fea-4bad-8b73-095ca7b233bf,0ef03ad8-f62d-4752-b507-5efda0becd0e,0.0000,5.0912,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,0672d10d-ab7c-4493-84c7-2aa11711d26b,0.0000,10.9904,1.0000,0.0000,0.0000,0.0000,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,27985a29-cee6-416f-9d9b-7ac51474e36f,0.0000,13.2055,1.0000,0.0000,0.0000,0.6667,0.0476
5562fe35-4fea-4bad-8b73-095ca7b233bf,ace910eb-2432-43dd-ad74-fc672c94d154,2.0000,11.6472,0.5000,2.0000,2.0000,0.6667,0.1600
5562fe35-4fea-4bad-8b73-095ca7b233bf,d722ffec-cb10-45da-befc-3b7458863572,0.0000,7.0159,1.0000,0.0000,0.0000,0.6667,0.0476
5562fe35-4fea-4bad-8b73-095ca7b233bf,08da8d11-8b6f-47e6-81e0-0963d7ad3da4,0.0000,14.7754,1.0000,0.0000,0.0000,0.6667,0.1429
5562fe35-4fea-4bad-8b73-095ca7b233bf,e0f7b541-419e-4414-8ad3-fc6647f23b72,2.0000,5.3487,0.5000,2.0000,2.0000,0.6667,0.2222
5562fe35-4fea-4bad-8b73-095ca7b233bf,80a9e1da-96e2-4114-a0a8-e18086e7da9b,0.0000,11.3805,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,10c475d7-eb75-4a0f-8ec6-de4fe54142ed,0.0000,14.2631,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,5e2e7f48-e6d2-4d88-96af-5b18724aafad,0.0000,10.2920,1.0000,0.0000,0.0000,0.6667,0.0476
5562fe35-4fea-4bad-8b73-095ca7b233bf,eca0ef3c-dbfc-4391-a1eb-339ba4d2a82e,0.0000,12.3228,1.0000,0.0000,0.0000,0.6667,0.1923
5562fe35-4fea-4bad-8b73-095ca7b233bf,6dc8d981-0a3d-4461-90ab-11fa1c9ec1da,0.0000,11.3181,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,328e5343-e976-488c-bf14-a30268621841,0.0000,10.5794,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,43c78079-ff88-44ea-aa1e-4b9ed94d536c,0.0000,7.3555,1.0000,0.0000,0.0000,0.0000,0.0000
5562fe35-4fea-4bad-8b73-095ca7b233bf,fa6ecf81-48b4-4a6c-b5b5-71cd75acb29e,2.0000,12.6916,0.5000,2.0000,2.0000,0.6667,0.2500
5562fe35-4fea-4bad-8b73-095ca7b233bf,8169d177-40e8-4c5c-af1f-0fc39a0dde0e,0.0000,11.5129,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,2d226ec9-f908-4d16-8880-273e7653815f,0.0000,13.1145,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,ef44e94c-8c97-4637-bddc-0bd1e0e86ba2,2.0000,9.7185,0.5000,2.0000,2.0000,0.6667,0.1600
5562fe35-4fea-4bad-8b73-095ca7b233bf,23529de5-e09c-4bb4-8b9d-c43f269eda07,0.0000,9.4299,1.0000,0.0000,0.0000,0.0000,0.0476
5562fe35-4fea-4bad-8b73-095ca7b233bf,be25013e-4d07-4542-b016-43be097f1c69,0.0000,14.1738,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,032c3188-b908-41b0-8c9f-cad468487425,0.0000,11.3234,1.0000,0.0000,0.0000,0.6667,0.1923
5562fe35-4fea-4bad-8b73-095ca7b233bf,2c14a5a0-7973-4c51-b110-aaa1eadda233,0.0000,11.6368,1.0000,0.0000,0.0000,0.6667,0.0476
5562fe35-4fea-4bad-8b73-095ca7b233bf,0b51b4e0-6599-4643-b66b-4734c4da0139,2.0000,7.2593,0.5000,2.0000,2.0000,0.0000,0.2222
5562fe35-4fea-4bad-8b73-095ca7b233bf,a41afa50-af78-4d35-b287-1472bceecd7a,2.0000,13.5687,0.5000,2.0000,2.0000,0.6667,0.2222
5562fe35-4fea-4bad-8b73-095ca7b233bf,33cc7af9-4489-4b3a-98f3-22346fc63f32,2.0000,10.3992,0.5000,2.0000,2.0000,0.0000,0.1600
5562fe35-4fea-4bad-8b73-095ca7b233bf,b48e2188-35a7-40d0-8629-ec5284eeec70,2.0000,10.3105,0.5000,2.0000,2.0000,0.6667,0.2222
5562fe35-4fea-4bad-8b73-095ca7b233bf,49adf182-8855-47e4-8866-f673f2b8d0bc,0.0000,6.0329,1.0000,0.0000,0.0000,0.0000,0.0455
5562fe35-4fea-4bad-8b73-095ca7b233bf,df100231-12ea-4b24-8abf-9148301cd4ca,2.0000,11.5082,0.5000,2.0000,2.0000,0.0000,0.3438
5562fe35-4fea-4bad-8b73-095ca7b233bf,837f55da-771b-4dfc-a7c5-28d37262b270,0.0000,5.7465,1.0000,0.0000,0.0000,0.0000,0.0455
5562fe35-4fea-4bad-8b73-095ca7b233bf,d5f5e020-0d59-4925-943b-8986d357d49a,0.0000,5.1418,1.0000,0.0000,0.0000,0.0000,0.0000
5562fe35-4fea-4bad-8b73-095ca7b233bf,d3690318-06d1-40f7-9ea0-017bcc5ca9ad,2.0000,11.6649,0.5000,2.0000,2.0000,0.0000,0.3000
5562fe35-4fea-4bad-8b73-095ca7b233bf,403d27c7-e95f-435a-88c5-454e9ee5d314,2.0000,9.6488,0.5000,2.0000,2.0000,0.6667,0.2500
5562fe35-4fea-4bad-8b73-095ca7b233bf,812fb4d8-badd-4b29-b584-880140769ba4,0.0000,12.1424,1.0000,0.0000,0.0000,0.6667,0.0476
5562fe35-4fea-4bad-8b73-095ca7b233bf,689a771f-e45b-4078-8de9-13c652479c46,0.0000,14.6901,1.0000,0.0000,0.0000,0.6667,0.2500
5562fe35-4fea-4bad-8b73-095ca7b233bf,96640a3c-e654-4d64-984b-efdd3792483d,0.0000,4.6991,1.0000,0.0000,0.0000,0.0000,0.0455
5562fe35-4fea-4bad-8b73-095ca7b233bf,a7b55851-ac3a-4058-9047-e43c1967d6d5,0.0000,9.3999,1.0000,0.0000,0.0000,0.6667,0.0455
5562fe35-4fea-4bad-8b73-095ca7b233bf,be6aee86-a40e-4744-9c2e-b047d427d0e8,2.0000,13.9340,0.5000,2.0000,2.0000,0.6667,0.2759
5562fe35-4fea-4bad-8b73-095ca7b233bf,950976c7-b655-400e-ae94-6f403ff32032,2.0000,4.9607,0.5000,2.0000,2.0000,0.0000,0.2500
5562fe35-4fea-4bad-8b73-095ca7b233bf,765b5af7-f1cc-4286-9d11-ca2c397d91d1,0.0000,8.0234,1.0000,0.0000,0.0000,0.6667,0.1905
5562fe35-4fea-4bad-8b73-095ca7b233bf,9867a394-960f-48d6-b747-92a520c34b14,2.0000,8.0117,0.5000,2.0000,2.0000,0.0000,0.2222
5562fe35-4fea-4bad-8b73-095ca7b233bf,75b287c3-cab8-4fe3-8a13-09790f60718c,0.0000,11.6221,1.0000,0.0000,0.0000,0.0000,0.0000
5562fe35-4fea-4bad-8b73-095ca7b233bf,de471e97-0a66-4c7e-a8fc-2624492d1386,0.0000,8.0779,1.0000,0.0000,0.0000,0.0000,0.0952
5562fe35-4fea-4bad-8b73-095ca7b233bf,226e59b5-85b6-44a5-a466-a8fa04179a88,2.0000,7.5595,0.5000,2.0000,2.0000,0.6667,0.3000
5562fe35-4fea-4bad-8b73-095ca7b233bf,91f77aab-c6ff-4073-a136-b2a7e46b7d5a,2.0000,13.2524,0.5000,2.0000,2.0000,0.6667,0.1923
5562fe35-4fea-4bad-8b73-095ca7b233bf,87eae420-a7bd-4959-9776-57547c77ded6,2.0000,10.8542,0.5000,2.0000,2.0000,0.0000,0.2500
5562fe35-4fea-4bad-8b73-095ca7b233bf,572ce08c-67cc-4088-b295-eee9294270c9,0.0000,10.2259,1.0000,0.0000,0.0000,0.6667,0.0455
5562fe35-4fea-4bad-8b73-095ca7b233bf,f504b0c1-ca95-485a-b810-bdfb955dbe9d,0.0000,13.0686,1.0000,0.0000,0.0000,0.6667,0.0870
5562fe35-4fea-4bad-8b73-095ca7b233bf,054018e5-ff96-4397-8529-1c0ea2231ecb,0.0000,10.6618,1.0000,0.0000,0.0000,0.6667,0.0000
d6419248-aa52-4902-b7f2-752b9213f72a,850b4382-6847-469f-800c-83f54a788322,0.0000,10.4235,1.0000,0.0000,0.0000,0.6667,0.1034
d6419248-aa52-4902-b7f2-752b9213f72a,8a1d116e-336e-4047-a8f2-f8d1ad381ec5,2.0000,10.4053,0.5000,2.0000,2.0000,0.0000,0.1379
d6419248-aa52-4902-b7f2-752b9213f72a,4449d07e-de4e-4e14-91c5-12d6c6243783,2.0000,11.8280,0.5000,2.0000,2.0000,0.0000,0.2759
d6419248-aa52-4902-b7f2-752b9213f72a,96382cd9-0225-4c6a-83a7-8102d81f4a9f,2.0000,11.4313,0.5000,2.0000,2.0000,0.6667,0.1724
d6419248-aa52-4902-b7f2-752b9213f72a,48852052-2ff7-40bc-95f5-2447c238356b,0.0000,5.5784,1.0000,0.0000,0.0000,0.6667,0.0000
d6419248-aa52-4902-b7f2-752b9213f72a,21733712-9af9-42c5-81e7-b27afb513afc,2.0000,8.9917,0.5000,2.0000,2.0000,0.0000,0.2414
d6419248-aa52-4902-b7f2-752b9213f72a,ebc7f9c0-d6a0-4a83-b0d2-85294936a0de,2.0000,10.4543,0.5000,2.0000,2.0000,0.6667,0.2759
d6419248-aa52-4902-b7f2-752b9213f72a,ece03f20-c6d3-4de3-892c-f466e8c9dfdd,2.0000,8.9487,0.5000,2.0000,2.0000,0.6667,0.3793
d6419248-aa52-4902-b7f2-752b9213f72a,5d7e66fd-567c-4c7b-bad1-721092a0f093,0.0000,7.1740,1.0000,0.0000,0.0000,0.0000,0.0690
d6419248-aa52-4902-b7f2-752b9213f72a,08081778-6a61-4d7c-b10d-3e7d38db69cd,2.0000,7.4711,0.5000,2.0000,2.0000,0.6667,0.1724
d6419248-aa52-4902-b7f2-752b9213f72a,80bc45df-c560-4d47-ade6-b68a09c0ed3e,2.0000,9.5877,0.5000,2.0000,2.0000,0.0000,0.2759
d6419248-aa52-4902-b7f2-752b9213f72a,5a90809f-6635-4db4-9ca8-e2d8d99fda4b,2.0000,8.9143,0.5000,2.0000,2.0000,0.0000,0.1724
d6419248-aa52-4902-b7f2-752b9213f72a,b67086b5-e728-48d9-9599-2e9fc7198c9f,0.0000,6.0323,1.0000,0.0000,0.0000,0.6667,0.1724
d6419248-aa52-4902-b7f2-752b9213f72a,5ddaa87a-fa2d-40e6-ace8-81ffbf6e2fc4,0.0000,6.7044,1.0000,0.0000,0.0000,0.6667,0.0345
d6419248-aa52-4902-b7f2-752b9213f72a,3d3d0b22-bfab-4069-b22a-4e027bd1febb,2.0000,12.8635,0.5000,2.0000,2.0000,0.0000,0.3103
d6419248-aa52-4902-b7f2-752b9213f72a,a2858996-b002-4456-bbb5-1c3ac7566d9b,2.0000,12.6009,0.5000,2.0000,2.0000,0.0000,0.1724
d6419248-aa52-4902-b7f2-752b9213f72a,91c12e9e-fe4f-4684-963e-f538982541fc,0.0000,8.0883,1.0000,0.0000,0.0000,0.0000,0.1379
d6419248-aa52-4902-b7f2-752b9213f72a,0ef03ad8-f62d-4752-b507-5efda0becd0e,2.0000,10.4179,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,0672d10d-ab7c-4493-84c7-2aa11711d26b,2.0000,7.1298,0.5000,2.0000,2.0000,0.0000,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,27985a29-cee6-416f-9d9b-7ac51474e36f,2.0000,7.6143,0.5000,2.0000,2.0000,0.6667,0.3103
d6419248-aa52-4902-b7f2-752b9213f72a,ace910eb-2432-43dd-ad74-fc672c94d154,0.0000,6.0051,1.0000,0.0000,0.0000,0.6667,0.1379
d6419248-aa52-4902-b7f2-752b9213f72a,d722ffec-cb10-45da-befc-3b7458863572,2.0000,9.7290,0.5000,2.0000,2.0000,0.6667,0.3103
d6419248-aa52-4902-b7f2-752b9213f72a,08da8d11-8b6f-47e6-81e0-0963d7ad3da4,2.0000,9.6671,0.5000,2.0000,2.0000,0.6667,0.3793
d6419248-aa52-4902-b7f2-752b9213f72a,e0f7b541-419e-4414-8ad3-fc6647f23b72,0.0000,7.3221,1.0000,0.0000,0.0000,0.6667,0.0690
d6419248-aa52-4902-b7f2-752b9213f72a,80a9e1da-96e2-4114-a0a8-e18086e7da9b,2.0000,12.0373,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,10c475d7-eb75-4a0f-8ec6-de4fe54142ed,2.0000,10.2767,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,5e2e7f48-e6d2-4d88-96af-5b18724aafad,2.0000,11.1053,0.5000,2.0000,2.0000,0.6667,0.3103
d6419248-aa52-4902-b7f2-752b9213f72a,eca0ef3c-dbfc-4391-a1eb-339ba4d2a82e,2.0000,9.3045,0.5000,2.0000,2.0000,0.6667,0.1034
d6419248-aa52-4902-b7f2-752b9213f72a,6dc8d981-0a3d-4461-90ab-11fa1c9ec1da,2.0000,7.7387,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,328e5343-e976-488c-bf14-a30268621841,2.0000,10.5237,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,43c78079-ff88-44ea-aa1e-4b9ed94d536c,2.0000,10.0479,0.5000,2.0000,2.0000,0.0000,0.2759
d6419248-aa52-4902-b7f2-752b9213f72a,fa6ecf81-48b4-4a6c-b5b5-71cd75acb29e,0.0000,5.7104,1.0000,0.0000,0.0000,0.6667,0.0345
d6419248-aa52-4902-b7f2-752b9213f72a,8169d177-40e8-4c5c-af1f-0fc39a0dde0e,2.0000,4.6181,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,2d226ec9-f908-4d16-8880-273e7653815f,2.0000,11.4238,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,ef44e94c-8c97-4637-bddc-0bd1e0e86ba2,0.0000,7.0642,1.0000,0.0000,0.0000,0.6667,0.1379
d6419248-aa52-4902-b7f2-752b9213f72a,23529de5-e09c-4bb4-8b9d-c43f269eda07,2.0000,12.6942,0.5000,2.0000,2.0000,0.0000,0.3103
d6419248-aa52-4902-b7f2-752b9213f72a,be25013e-4d07-4542-b016-43be097f1c69,2.0000,7.9381,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,032c3188-b908-41b0-8c9f-cad468487425,2.0000,4.6390,0.5000,2.0000,2.0000,0.6667,0.1034
d6419248-aa52-4902-b7f2-752b9213f72a,2c14a5a0-7973-4c51-b110-aaa1eadda233,2.0000,9.2528,0.5000,2.0000,2.0000,0.6667,0.3103
d6419248-aa52-4902-b7f2-752b9213f72a,0b51b4e0-6599-4643-b66b-4734c4da0139,0.0000,11.6737,1.0000,0.0000,0.0000,0.0000,0.0690
d6419248-aa52-4902-b7f2-752b9213f72a,a41afa50-af78-4d35-b287-1472bceecd7a,0.0000,6.1283,1.0000,0.0000,0.0000,0.6667,0.0690
d6419248-aa52-4902-b7f2-752b9213f72a,33cc7af9-4489-4b3a-98f3-22346fc63f32,0.0000,5.1188,1.0000,0.0000,0.0000,0.0000,0.1379
d6419248-aa52-4902-b7f2-752b9213f72a,b48e2188-35a7-40d0-8629-ec5284eeec70,0.0000,9.5545,1.0000,0.0000,0.0000,0.6667,0.0690
d6419248-aa52-4902-b7f2-752b9213f72a,49adf182-8855-47e4-8866-f673f2b8d0bc,2.0000,10.1818,0.5000,2.0000,2.0000,0.0000,0.2414
d6419248-aa52-4902-b7f2-752b9213f72a,df100231-12ea-4b24-8abf-9148301cd4ca,0.0000,7.7027,1.0000,0.0000,0.0000,0.0000,0.0938
d6419248-aa52-4902-b7f2-752b9213f72a,837f55da-771b-4dfc-a7c5-28d37262b270,2.0000,11.0113,0.5000,2.0000,2.0000,0.0000,0.2414
d6419248-aa52-4902-b7f2-752b9213f72a,d5f5e020-0d59-4925-943b-8986d357d49a,2.0000,8.1270,0.5000,2.0000,2.0000,0.0000,0.2759
d6419248-aa52-4902-b7f2-752b9213f72a,d3690318-06d1-40f7-9ea0-017bcc5ca9ad,0.0000,9.7304,1.0000,0.0000,0.0000,0.0000,0.0333
d6419248-aa52-4902-b7f2-752b9213f72a,403d27c7-e95f-435a-88c5-454e9ee5d314,0.0000,10.7029,1.0000,0.0000,0.0000,0.6667,0.0345
d6419248-aa52-4902-b7f2-752b9213f72a,812fb4d8-badd-4b29-b584-880140769ba4,2.0000,9.1797,0.5000,2.0000,2.0000,0.6667,0.3103
d6419248-aa52-4902-b7f2-752b9213f72a,689a771f-e45b-4078-8de9-13c652479c46,2.0000,9.0918,0.5000,2.0000,2.0000,0.6667,0.0345
d6419248-aa52-4902-b7f2-752b9213f72a,96640a3c-e654-4d64-984b-efdd3792483d,2.0000,12.3093,0.5000,2.0000,2.0000,0.0000,0.2414
d6419248-aa52-4902-b7f2-752b9213f72a,a7b55851-ac3a-4058-9047-e43c1967d6d5,2.0000,10.7978,0.5000,2.0000,2.0000,0.6667,0.2414
d6419248-aa52-4902-b7f2-752b9213f72a,be6aee86-a40e-4744-9c2e-b047d427d0e8,0.0000,9.1391,1.0000,0.0000,0.0000,0.6667,0.0000
d6419248-aa52-4902-b7f2-752b9213f72a,950976c7-b655-400e-ae94-6f403ff32032,0.0000,10.3482,1.0000,0.0000,0.0000,0.0000,0.0345
d6419248-aa52-4902-b7f2-752b9213f72a,765b5af7-f1cc-4286-9d11-ca2c397d91d1,2.0000,11.7917,0.5000,2.0000,2.0000,0.6667,0.4138
d6419248-aa52-4902-b7f2-752b9213f72a,9867a394-960f-48d6-b747-92a520c34b14,0.0000,11.0204,1.0000,0.0000,0.0000,0.0000,0.0690
d6419248-aa52-4902-b7f2-752b9213f72a,75b287c3-cab8-4fe3-8a13-09790f60718c,2.0000,10.6159,0.5000,2.0000,2.0000,0.0000,0.2759
d6419248-aa52-4902-b7f2-752b9213f72a,de471e97-0a66-4c7e-a8fc-2624492d1386,2.0000,9.3934,0.5000,2.0000,2.0000,0.0000,0.3448
d6419248-aa52-4902-b7f2-752b9213f72a,226e59b5-85b6-44a5-a466-a8fa04179a88,0.0000,10.3066,1.0000,0.0000,0.0000,0.6667,0.0333
d6419248-aa52-4902-b7f2-752b9213f72a,91f77aab-c6ff-4073-a136-b2a7e46b7d5a,0.0000,6.8009,1.0000,0.0000,0.0000,0.6667,0.1034
d6419248-aa52-4902-b7f2-752b9213f72a,87eae420-a7bd-4959-9776-57547c77ded6,0.0000,0.5575,1.0000,0.0000,0.0000,0.0000,0.0345
d6419248-aa52-4902-b7f2-752b9213f72a,572ce08c-67cc-4088-b295-eee9294270c9,2.0000,10.4537,0.5000,2.0000,2.0000,0.6667,0.2414
d6419248-aa52-4902-b7f2-752b9213f72a,f504b0c1-ca95-485a-b810-bdfb955dbe9d,2.0000,12.3303,0.5000,2.0000,2.0000,0.6667,0.2069
d6419248-aa52-4902-b7f2-752b9213f72a,054018e5-ff96-4397-8529-1c0ea2231ecb,2.0000,10.6396,0.5000,2.0000,2.0000,0.6667,0.2759
850b4382-6847-469f-800c-83f54a788322,8a1d116e-336e-4047-a8f2-f8d1ad381ec5,2.0000,7.8512,0.5000,2.0000,2.0000,0.6667,0.0385
850b4382-6847-469f-800c-83f54a788322,4449d07e-de4e-4e14-91c5-12d6c6243783,2.0000,8.4198,0.5000,2.0000,2.0000,0.6667,0.1923
850b4382-6847-469f-800c-83f54a788322,96382cd9-0225-4c6a-83a7-8102d81f4a9f,2.0000,9.6611,0.5000,2.0000,2.0000,0.6667,0.0769
850b4382-6847-469f-800c-83f54a788322,48852052-2ff7-40bc-95f5-2447c238356b,0.0000,11.4448,1.0000,0.0000,0.0000,0.0000,0.1034
850b4382-6847-469f-800c-83f54a788322,21733712-9af9-42c5-81e7-b27afb513afc,2.0000,9.7186,0.5000,2.0000,2.0000,0.6667,0.1538
850b4382-6847-469f-800c-83f54a788322,ebc7f9c0-d6a0-4a83-b0d2-85294936a0de,2.0000,11.8908,0.5000,2.0000,2.0000,0.6667,0.1923
850b4382-6847-469f-800c-83f54a788322,ece03f20-c6d3-4de3-892c-f466e8c9dfdd,2.0000,11.1275,0.5000,2.0000,2.0000,0.0000,0.3077
850b4382-6847-469f-800c-83f54a788322,5d7e66fd-567c-4c7b-bad1-721092a0f093,0.0000,6.3792,1.0000,0.0000,0.0000,0.6667,0.0370
850b4382-6847-469f-800c-83f54a788322,08081778-6a61-4d7c-b10d-3e7d38db69cd,2.0000,12.8804,0.5000,2.0000,2.0000,0.6667,0.0769
850b4382-6847-469f-800c-83f54a788322,80bc45df-c560-4d47-ade6-b68a09c0ed3e,2.0000,7.8621,0.5000,2.0000,2.0000,0.6667,0.1923
850b4382-6847-469f-800c-83f54a788322,5a90809f-6635-4db4-9ca8-e2d8d99fda4b,2.0000,11.3023,0.5000,2.0000,2.0000,0.6667,0.0769
850b4382-6847-469f-800c-83f54a788322,b67086b5-e728-48d9-9599-2e9fc7198c9f,0.0000,9.7367,1.0000,0.0000,0.0000,0.0000,0.0769
850b4382-6847-469f-800c-83f54a788322,5ddaa87a-fa2d-40e6-ace8-81ffbf6e2fc4,0.0000,7.9389,1.0000,0.0000,0.0000,0.0000,0.0714
850b4382-6847-469f-800c-83f54a788322,3d3d0b22-bfab-4069-b22a-4e027bd1febb,2.0000,6.5322,0.5000,2.0000,2.0000,0.6667,0.2308
850b4382-6847-469f-800c-83f54a788322,a2858996-b002-4456-bbb5-1c3ac7566d9b,2.0000,7.3366,0.5000,2.0000,2.0000,0.6667,0.0769
850b4382-6847-469f-800c-83f54a788322,91c12e9e-fe4f-4684-963e-f538982541fc,0.0000,3.9476,1.0000,0.0000,0.0000,0.6667,0.0385
850b4382-6847-469f-800c-83f54a788322,0ef03ad8-f62d-4752-b507-5efda0becd0e,2.0000,6.8368,0.5000,2.0000,2.0000,0.0000,0.1154
850b4382-6847-469f-800c-83f54a788322,0672d10d-ab7c-4493-84c7-2aa11711d26b,2.0000,9.3844,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,27985a29-cee6-416f-9d9b-7ac51474e36f,2.0000,10.8841,0.5000,2.0000,2.0000,0.6667,0.2308
850b4382-6847-469f-800c-83f54a788322,ace910eb-2432-43dd-ad74-fc672c94d154,0.0000,8.7197,1.0000,0.0000,0.0000,0.0000,0.0385
850b4382-6847-469f-800c-83f54a788322,d722ffec-cb10-45da-befc-3b7458863572,2.0000,12.3533,0.5000,2.0000,2.0000,0.6667,0.2308
850b4382-6847-469f-800c-83f54a788322,08da8d11-8b6f-47e6-81e0-0963d7ad3da4,2.0000,13.6188,0.5000,2.0000,2.0000,0.6667,0.3077
850b4382-6847-469f-800c-83f54a788322,e0f7b541-419e-4414-8ad3-fc6647f23b72,0.0000,6.8136,1.0000,0.0000,0.0000,0.6667,0.0370
850b4382-6847-469f-800c-83f54a788322,80a9e1da-96e2-4114-a0a8-e18086e7da9b,2.0000,9.5418,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,10c475d7-eb75-4a0f-8ec6-de4fe54142ed,2.0000,7.8135,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,5e2e7f48-e6d2-4d88-96af-5b18724aafad,2.0000,12.5587,0.5000,2.0000,2.0000,0.6667,0.2308
850b4382-6847-469f-800c-83f54a788322,eca0ef3c-dbfc-4391-a1eb-339ba4d2a82e,2.0000,10.6068,0.5000,2.0000,2.0000,0.0000,0.0000
850b4382-6847-469f-800c-83f54a788322,6dc8d981-0a3d-4461-90ab-11fa1c9ec1da,2.0000,10.3289,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,328e5343-e976-488c-bf14-a30268621841,2.0000,10.0174,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,43c78079-ff88-44ea-aa1e-4b9ed94d536c,2.0000,7.9721,0.5000,2.0000,2.0000,0.6667,0.1923
850b4382-6847-469f-800c-83f54a788322,fa6ecf81-48b4-4a6c-b5b5-71cd75acb29e,0.0000,8.8637,1.0000,0.0000,0.0000,0.0000,0.0714
850b4382-6847-469f-800c-83f54a788322,8169d177-40e8-4c5c-af1f-0fc39a0dde0e,2.0000,11.8490,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,2d226ec9-f908-4d16-8880-273e7653815f,2.0000,13.6638,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,ef44e94c-8c97-4637-bddc-0bd1e0e86ba2,0.0000,6.8959,1.0000,0.0000,0.0000,0.6667,0.0385
850b4382-6847-469f-800c-83f54a788322,23529de5-e09c-4bb4-8b9d-c43f269eda07,2.0000,6.0791,0.5000,2.0000,2.0000,0.6667,0.2308
850b4382-6847-469f-800c-83f54a788322,be25013e-4d07-4542-b016-43be097f1c69,2.0000,11.5246,0.5000,2.0000,2.0000,0.6667,0.1154
850b4382-6847-469f-800c-83f54a788322,032c3188-b908-41b0-8c9f-cad468487425,2.0000,12.1470,0.5000,2.0000,2.0000,0.6667,0.0000
850b4382-6847-469f-800c-83f54a788322,2c14a5a0-7973-4c51-b110-aaa1eadda233,2.0000,9.0059,0.5000,2.0000,2.0000,0.6667,0.2308
850b4382-6847-469f-800c-83f54a788322,0b51b4e0-6599-4643-b66b-4734c4da0139,0.0000,9.3500,1.0000,0.0000,0.0000,0.6667,0.0370
850b4382-6847-469f-800c-83f54a788322,a41afa50-af78-4d35-b287-1472bceecd7a,0.0000,9.9770,1.0000,0.0000,0.0000,0.6667,0.0370
850b4382-6847-469f-800c-83f54a788322,33cc7af9-4489-4b3a-98f3-22346fc63f32,0.0000,7.2643,1.0000,0.0000,0.0000,0.6667,0.0385
850b4382-6847-469f-800c-83f54a788322,b48e2188-35a7-40d0-8629-ec5284eeec70,0.0000,5.4369,1.0000,0.0000,0.0000,0.6667,0.0370
850b4382-6847-469f-800c-83f54a788322,49adf182-8855-47e4-8866-f673f2b8d0bc,2.0000,7.2617,0.5000,2.0000,2.0000,0.6667,0.1538
850b4382-6847-469f-800c-83f54a788322,df100231-12ea-4b24-8abf-9148301cd4ca,0.0000,8.9259,1.0000,0.0000,0.0000,0.6667,0.1875
850b4382-6847-469f-800c-83f54a788322,837f55da-771b-4dfc-a7c5-28d37262b270,2.0000,6.2194,0.5000,2.0000,2.0000,0.6667,0.1538
850b4382-6847-469f-800c-83f54a788322,d5f5e020-0d59-4925-943b-8986d357d49a,2.0000,11.3062,0.5000,2.0000,2.0000,0.6667,0.1923
850b4382-6847-469f-800c-83f54a788322,d3690318-06d1-40f7-9ea0-017bcc5ca9ad,0.0000,7.8090,1.0000,0.0000,0.0000,0.6667,0.1333
850b4382-6847-469f-800c-83f54a788322,403d27c7-e95f-435a-88c5-454e9ee5d314,0.0000,9.8851,1.0000,0.0000,0.0000,0.6667,0.0714
