variedParameter,parameterValue,roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1741,1.0000,4.5167,1.9565,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,19,4.7500,0.0895,4,branching,medium,single,4,3,clustered,medium,3,medium,229880378,ff4994e3-b7dc-4818-b184-247736ae2353,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,9.3209,1.0000,2.2534,1.7395,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0552,4,branching,medium,single,4,3,clustered,medium,3,medium,1421399690,d34331b4-ce75-4980-8b5f-9d7bfcb663ca,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.9584,1.0000,4.9190,3.1520,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0477,4,branching,medium,single,4,3,clustered,medium,3,medium,978181889,f9280832-8247-48d9-834a-3a13a5de63dc,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.8577,1.0000,2.5786,1.7711,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0692,4,branching,medium,single,4,3,clustered,medium,3,medium,757395726,06372f73-d632-4685-a3f3-2a1a3b32bfb7,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.8362,1.0000,4.2785,1.9943,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0556,4,branching,medium,single,4,3,clustered,medium,3,medium,13150625,b3595a39-25f4-47ef-ae59-a06f87cb8d57,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.4769,1.0000,4.7544,2.3814,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0645,4,branching,medium,single,4,3,clustered,medium,3,medium,1730341134,4d300138-234e-4549-8b9c-af7741c51636,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.2118,1.0000,4.7459,2.2170,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0503,4,branching,medium,single,4,3,clustered,medium,3,medium,357439300,b69c67f9-2377-42d4-b5dc-e930cfee6ce5,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.8793,1.0000,2.4278,1.8470,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0555,4,branching,medium,single,4,3,clustered,medium,3,medium,1539843180,64063142-aa8e-4108-8d71-c1abdad29804,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.1423,1.0000,2.7766,1.9411,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0759,4,branching,medium,single,4,3,clustered,medium,3,medium,756476453,e62e4c7f-acbb-486d-b240-492d99d5fdcf,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.9410,1.0000,4.5345,2.5469,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0507,4,branching,medium,single,4,3,clustered,medium,3,medium,893547538,d5d13cdb-f0a9-4991-93d1-fed438f6b88c,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.2503,1.0000,2.5397,2.2039,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,20,5.0000,0.0683,4,branching,medium,single,4,3,clustered,medium,3,medium,500654622,4fba4231-b7d7-47a7-860d-3f185553d553,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0264,1.0000,4.8129,2.2929,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,20,5.0000,0.0756,4,branching,medium,single,4,3,clustered,medium,3,medium,1754280006,9edbee36-6930-4221-aea2-3eef8843dbc5,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0054,1.0000,4.4696,1.9675,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0459,4,branching,medium,single,4,3,clustered,medium,3,medium,255675557,52826635-9967-4b9f-b14e-2bd557fdafe5,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.5962,1.0000,4.4581,2.5055,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0570,4,branching,medium,single,4,3,clustered,medium,3,medium,2108487958,18bdae40-da8f-4981-acab-12cbd7fcb8aa,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.0434,1.0000,4.4621,2.2631,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0524,4,branching,medium,single,4,3,clustered,medium,3,medium,761169878,5c826e74-e586-4850-adc6-bee45e30e0e2,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,6.6340,1.0000,3.0913,2.5816,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0744,4,branching,medium,single,4,3,clustered,medium,3,medium,780692558,b105ff56-6823-4207-8539-2d4e3472a0fc,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.9077,1.0000,4.0160,1.7825,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0516,4,branching,medium,single,4,3,clustered,medium,3,medium,81687019,5b884b0f-6492-416c-a16a-79bfb4fac21a,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,9.2707,1.0000,2.4904,2.1600,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0519,4,branching,medium,single,4,3,clustered,medium,3,medium,1009916093,cee40aa0-7a5e-4140-81fa-d533a2c64c86,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.6547,1.0000,4.7833,2.5657,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,14,3.5000,0.0540,4,branching,medium,single,4,3,clustered,medium,3,medium,393288795,a9740132-f19f-43c5-96a4-cb819c0fab85,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.3437,1.0000,4.6600,2.1976,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0547,4,branching,medium,single,4,3,clustered,medium,3,medium,1873741312,56a4d9f6-205d-4531-8976-c95168238453,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.6488,1.0000,4.5948,2.9063,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0495,4,branching,medium,single,4,3,clustered,medium,3,medium,1600476236,9971c343-6a9c-4805-a8f1-16c0d8e30908,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.1436,1.0000,4.4741,1.8966,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0471,4,branching,medium,single,4,3,clustered,medium,3,medium,999583686,856bdaa6-8cae-4804-a100-9b600dd9d1af,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.5904,1.0000,3.0866,2.3145,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0864,4,branching,medium,single,4,3,clustered,medium,3,medium,761504351,eda37307-e95a-4d88-8b34-4d415814c04a,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.6873,1.0000,2.8181,2.3182,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,20,5.0000,0.0751,4,branching,medium,single,4,3,clustered,medium,3,medium,1510936152,e7c61a62-ee8c-49d2-8f04-97e32cdd6c73,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.6064,1.0000,4.5049,2.5466,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,19,4.7500,0.0636,4,branching,medium,single,4,3,clustered,medium,3,medium,1903615646,69b3ddfd-08b9-4430-b93c-5f7f27b81f98,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.1369,1.0000,5.0264,3.1517,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0533,4,branching,medium,single,4,3,clustered,medium,3,medium,427542679,066b1ab7-326a-4691-9983-b94a55388b31,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.2749,1.0000,2.8447,1.9552,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,25,6.2500,0.0819,4,branching,medium,single,4,3,clustered,medium,3,medium,1027360327,8cf9b583-bd6a-4653-b2ab-40c3f15ebb74,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.0022,1.0000,4.2640,2.7525,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0430,4,branching,medium,single,4,3,clustered,medium,3,medium,1442781487,8264d01f-ba61-4ffb-a3b0-1ade5dd08d18,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.6471,1.0000,4.9175,2.5774,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0859,4,branching,medium,single,4,3,clustered,medium,3,medium,1662637778,b383e8a3-f599-484a-867a-d81fb1a98294,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.2527,1.0000,4.7434,1.8196,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,20,5.0000,0.0842,4,branching,medium,single,4,3,clustered,medium,3,medium,1367106154,110fd969-b79a-45d0-875b-0cba75e33be2,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.2822,1.0000,4.6582,3.2770,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,21,5.2500,0.0662,4,branching,medium,single,4,3,clustered,medium,3,medium,1149918725,a3535f9f-e5ba-4479-a4db-8d4bff3641d1,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.8673,1.0000,4.3403,2.4141,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0551,4,branching,medium,single,4,3,clustered,medium,3,medium,1014592074,884fe64f-3952-41e4-8f81-8bd2fe28e3f6,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.7368,1.0000,4.3501,2.1029,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,14,3.5000,0.0363,4,branching,medium,single,4,3,clustered,medium,3,medium,369090207,f6d9bbd4-8ad8-4090-a577-c34554085a17,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.9792,1.0000,4.6647,1.9711,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,14,3.5000,0.0432,4,branching,medium,single,4,3,clustered,medium,3,medium,137387099,17b6ab30-5a66-44f0-8e45-e6572d4ab786,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.9605,1.0000,2.5704,2.2518,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0722,4,branching,medium,single,4,3,clustered,medium,3,medium,300594767,f6638d97-4659-4db7-a0b8-c9fd4762d555,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.0529,1.0000,2.3641,1.9555,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0653,4,branching,medium,single,4,3,clustered,medium,3,medium,766383033,8e15772b-c3a3-4d4d-ab76-01eb79b150b0,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.2914,1.0000,2.8842,2.4492,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0926,4,branching,medium,single,4,3,clustered,medium,3,medium,1489867677,498f437a-55c7-451f-b22b-c0e61a634b1c,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.8888,1.0000,2.5952,1.8242,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0760,4,branching,medium,single,4,3,clustered,medium,3,medium,838744351,41e333bf-f9b5-4858-b5f8-9971eda4e667,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,9.2252,1.0000,2.4523,2.1241,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,18,4.5000,0.0565,4,branching,medium,single,4,3,clustered,medium,3,medium,1827520106,18a2ebb1-2b77-4191-80d2-0bd38d904bc6,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.1959,1.0000,2.6985,1.9737,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0895,4,branching,medium,single,4,3,clustered,medium,3,medium,859632480,82624ddb-6e83-4e15-abb8-43c22ac52a1c,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.3508,1.0000,4.3533,2.3446,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0411,4,branching,medium,single,4,3,clustered,medium,3,medium,1680546059,1d71ac7f-dc45-4bea-bb6c-55f39bf1737b,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,13.3423,1.0000,4.5429,2.4095,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,13,3.2500,0.0353,4,branching,medium,single,4,3,clustered,medium,3,medium,1144371782,28e828e4-c31a-4419-a062-7c1fcb9e0e04,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.3375,1.0000,2.9390,2.3068,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,22,5.5000,0.0946,4,branching,medium,single,4,3,clustered,medium,3,medium,300102927,39ea7e1b-b634-4749-8730-31b7fdec72fe,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.1046,1.0000,2.5407,1.9576,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0721,4,branching,medium,single,4,3,clustered,medium,3,medium,1640230208,c53b394d-153a-43de-aaef-dcd212db7c64,true,,
placementStrategy,clustered,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.0433,1.0000,4.5701,2.7320,0.1875,1.7500,3.0000,1,1,0,1,0.5000,1.0000,14,3.5000,0.0336,4,branching,medium,single,4,3,clustered,medium,3,medium,1787526721,049367b5-b10c-4a4f-9743-2f57857afcb1,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5012,1.0000,2.5993,1.8929,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0781,4,branching,medium,single,4,3,clustered,medium,3,medium,1426462770,9255212a-8949-400c-bce1-0a5ce671a8c0,true,,
placementStrategy,clustered,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,9.2783,1.0000,2.3127,1.8531,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,24,6.0000,0.0853,4,branching,medium,single,4,3,clustered,medium,3,medium,1494723466,d3d886a5-79ed-4bb7-9ea1-6da252aa5b77,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.0261,0.3333,13.7335,2.9464,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0689,4,branching,medium,single,4,3,dispersed,medium,3,medium,480113898,30959be4-232f-4fd2-94e0-36aa59e1ac52,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.8941,1.0000,7.4983,3.3825,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0510,4,branching,medium,single,4,3,dispersed,medium,3,medium,1348865521,96a387ba-a833-4d31-b83c-a48f476c0aef,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.3172,0.5000,7.4259,1.8163,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0551,4,branching,medium,single,4,3,dispersed,medium,3,medium,1926148380,eaaaf1f7-5715-4c52-ace4-e28ca9e07d69,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.3811,1.0000,6.5171,2.0568,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0502,4,branching,medium,single,4,3,dispersed,medium,3,medium,1370743223,ba7ebbba-91a0-4d4c-8b8a-8f9477d36ac9,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5345,1.0000,6.4882,2.6803,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0861,4,branching,medium,single,4,3,dispersed,medium,3,medium,950495657,4ab76b76-c8d7-4680-bdb8-6ba04c626fa5,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.0994,0.5000,12.6341,3.4257,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,20,5.0000,0.0676,4,branching,medium,single,4,3,dispersed,medium,3,medium,1322996675,4863951b-91b3-4e8d-94c2-edd11ff24c53,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.3201,0.5000,9.6459,2.3852,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0769,4,branching,medium,single,4,3,dispersed,medium,3,medium,1357308641,6d0a1a3f-8769-4ada-9ed2-229c406f311a,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.7283,1.0000,6.5745,2.1801,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0391,4,branching,medium,single,4,3,dispersed,medium,3,medium,531945476,72c81072-f85a-4fb8-9bbc-7b6ef46598fc,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.8742,1.0000,6.5589,2.5236,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0699,4,branching,medium,single,4,3,dispersed,medium,3,medium,1377780339,57fc9344-6498-4e86-bc28-df8df64e16cd,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.7150,1.0000,2.8105,2.1999,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,24,6.0000,0.0821,4,branching,medium,single,4,3,dispersed,medium,3,medium,659895339,be46ac6e-d804-4d68-94ce-e0c7b8d8ae0a,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.4727,0.5000,9.2183,2.3645,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,14,3.5000,0.0411,4,branching,medium,single,4,3,dispersed,medium,3,medium,1614729384,ffd143c8-2ef4-4fd3-9a36-d0f3b242642e,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.2276,1.0000,5.5281,2.3857,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0696,4,branching,medium,single,4,3,dispersed,medium,3,medium,1001263727,9d4e28df-ad2b-4699-a654-821821704b67,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.6859,0.6667,9.0883,2.1547,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0847,4,branching,medium,single,4,3,dispersed,medium,3,medium,1733091593,f91fb9cb-bfdc-4fc6-b7cf-fa0a5a8182ee,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.3094,0.5000,9.4993,2.5253,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0582,4,branching,medium,single,4,3,dispersed,medium,3,medium,702980807,3bcfed21-21b5-47bf-bd5a-69c5781f041b,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.7027,0.5000,8.4768,2.2622,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,21,5.2500,0.0888,4,branching,medium,single,4,3,dispersed,medium,3,medium,1062141460,ced52d06-31c6-4224-91ee-cf41b5fe1c5a,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.6203,0.3333,12.2695,2.4250,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,18,4.5000,0.0617,4,branching,medium,single,4,3,dispersed,medium,3,medium,2024689049,50dd77dc-b78a-4aef-a433-c34f4fe06bec,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.1585,1.0000,5.1867,2.0434,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0897,4,branching,medium,single,4,3,dispersed,medium,3,medium,1536853946,0c751427-58cf-4466-81ab-8764aa92ef66,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5332,0.3333,13.1910,2.2545,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,14,3.5000,0.0451,4,branching,medium,single,4,3,dispersed,medium,3,medium,1891112460,4919e05b-8575-4ab8-affc-70d938a37211,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.2029,0.3333,13.3429,2.6511,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,19,4.7500,0.0784,4,branching,medium,single,4,3,dispersed,medium,3,medium,1633546195,e30fa9ae-7011-4f8f-a6ab-246099cc394a,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.3624,0.5000,8.6376,2.4886,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,19,4.7500,0.0601,4,branching,medium,single,4,3,dispersed,medium,3,medium,1385189799,0a381b9e-f606-4dfb-9a65-fbc394d53df8,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.3355,0.5000,9.5178,2.1095,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0539,4,branching,medium,single,4,3,dispersed,medium,3,medium,118288458,b1be9a86-f15d-4258-a78f-fb3aaffd7514,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.4285,0.8333,8.6595,3.1342,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.1045,4,branching,medium,single,4,3,dispersed,medium,3,medium,1807893191,039ce28d-b3c1-4bbf-a64c-4652be70ed8e,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.7166,0.6667,9.1423,2.6480,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,15,3.7500,0.0475,4,branching,medium,single,4,3,dispersed,medium,3,medium,2142270492,46493234-5c39-442d-872b-675e74b69039,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.9229,0.5000,9.0139,2.0998,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0854,4,branching,medium,single,4,3,dispersed,medium,3,medium,1438308528,575614e6-4818-4945-a72d-95d45b2feaf1,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.2013,0.5000,11.2472,2.3936,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0594,4,branching,medium,single,4,3,dispersed,medium,3,medium,1390426315,489192e2-9ca4-4383-92d3-41a7fd8379c4,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.0714,0.5000,10.6412,3.2047,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,21,5.2500,0.0592,4,branching,medium,single,4,3,dispersed,medium,3,medium,1329879634,2a2ba077-fe31-4439-a088-7ae86f212296,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.4522,0.5000,9.4513,1.8721,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,18,4.5000,0.0609,4,branching,medium,single,4,3,dispersed,medium,3,medium,1681139962,c12ff53f-709c-4179-933e-a20e3b8e1c23,true,,
placementStrategy,dispersed,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,7.2975,0.6667,13.3767,11.0666,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,23,5.7500,0.0690,4,branching,medium,single,4,3,dispersed,medium,3,medium,193195253,e4adb045-9eb0-466b-bbf7-fba98e3b4014,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.3262,0.6667,9.6248,2.5095,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0454,4,branching,medium,single,4,3,dispersed,medium,3,medium,456104454,90553f85-9775-4c2a-8447-cab1c21f4ce3,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5318,0.5000,9.8646,2.5507,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,14,3.5000,0.0422,4,branching,medium,single,4,3,dispersed,medium,3,medium,699480759,a7d3ef7c-65d5-4f75-9ad6-22db2ed503d2,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.2816,1.0000,6.1299,2.4896,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,22,5.5000,0.0778,4,branching,medium,single,4,3,dispersed,medium,3,medium,1268757790,27cfd4eb-d4d2-4204-9978-619c0b79320a,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1072,0.3333,12.1474,1.8549,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0619,4,branching,medium,single,4,3,dispersed,medium,3,medium,1870893078,c692f4f6-09e4-445d-9dcf-486a6f99ede9,true,,
placementStrategy,dispersed,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.2229,0.6667,9.2055,2.0487,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,17,4.2500,0.0642,4,branching,medium,single,4,3,dispersed,medium,3,medium,477152876,078a1432-eceb-4543-8d5a-45df662f79ff,true,,
